Title,Description,Date Created,Genre,Precise Origin,Origin,Precise Destination,Destination,Geographic Subject,Author,Recipient,PID,Subjects (Name),Subjects (Topic),Shelf Locator,Local Identifier,Note,Item URL
"Letter from Gilbert Cope to Alfred Cope Garrett, 1908 February 20",,1908-02-20,letters (correspondence),,West Chester (Pa.),,"Germantown (Philadelphia, Pa.)","West Chester (Pa.)|Germantown (Philadelphia, Pa.)","Author (aut): Cope, Gilbert, 1840-1928","Addressee (rcp): Garrett, Alfred Cope, 1867-1946",hc:129783,,,"HC.MC-1242, Box 7, Folder 5",mc1242_07_05_22,,/object/hc129783
"1908 March 14, Awbury, to My dear Lillie, Asticou",,1908-03-14,letters (correspondence),,"Awbury (Philadelphia, Pa.)",,,"Atlantic City (N.J.)|Mount Desert Island (Me.)|Awbury (Philadelphia, Pa.)","Author (aut): Cope, Anna Stewardson Brown, 1822-1916","Addressee (rcp): Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937",hc:112285,"person:Cope, Francis Reeve, 1821-1909|person:Evans, Rachel Reeve Cope, 1850-1939|person:Cope, Thomas P. (Thomas Pim), 1852-1944|person:Lewis, Caroline Mary Cope, 1865-1953|person:Cope, Evelyn Flower Morris, 1877-1947|person:Cope, Theodora, b. 1906|person:Lewis, William Draper, Jr.|person:Foote, Eleanor Tyson Cope, 1879-1973",Hospitals|Weather,"HC.MC-1170, Box 2",hsc4089,,/object/hc112285
"1908 April 15, Awbury, to My dearest Elizabeth",,1908-04-15,letters (correspondence),,"Awbury (Philadelphia, Pa.)",,,"Philadelphia (Pa.)|Montrose (Susquehanna County, Pa.)|Northeast Harbor (Me.)|Maryland|England|Bear Island (N.H.)|Awbury (Philadelphia, Pa.)","Author (aut): Evans, Rachel Reeve Cope, 1850-1939","Addressee (rcp): Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937",hc:118128,"person:Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937|person:Cope, Evelyn Flower Morris, 1877-1947|person:Evans, Anna Cope, 1875-1967|person:Foote, Eleanor Tyson Cope, 1879-1973|person:Evans, Jonathan, 1843-1911|person:Lewis, Caroline Mary Cope, 1865-1953|person:Cope, Thomas P. (Thomas Pim), 1852-1944|person:Cope, Anna Stewardson Brown, 1822-1916|person:Cope, Francis Reeve, 1821-1909|person:Cope, Francis Hazen, 1859-1909|person:Foote, Henry Wilder Jr., 1874-1964|person:Cope, John Stokes, 1857-1915|person:Cope, Henry, 1850-1924",Family|Voyages and travels|Diseases|Telephone|Therapeutics|Rest|Strychnine--Therapeutic use|Electrotherapeutics,"HC.MC-1170, Box 8",hsc5388,,/object/hc118128
"1908 April 4, Awbury, to My dear Lillie",,1908-04-18,letters (correspondence),,"Awbury (Philadelphia, Pa.)",,,"Woodbourne (Susquehanna County, Pa.)|New England|Atlantic City (N.J.)|Washington (D.C.)|Buffalo (N.Y.)|Ann Arbor (Mich.)|Awbury (Philadelphia, Pa.)","Author (aut): Cope, Anna Stewardson Brown, 1822-1916","Addressee (rcp): Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937",hc:112286,"person:Cope, Francis Reeve, 1821-1909|person:Cope, Evelyn Flower Morris, 1877-1947|person:Evans, Francis Algernon, 1878-1946|person:Lewis, Caroline Mary Cope, 1865-1953|person:Evans, Jonathan, 1843-1911|person:Stork, Anna Brown Cope, b. 1862|person:Lewis, Henry|person:Foote, Eleanor Tyson Cope, 1879-1973|person:Stewardson, Langdon",Easter|Canoes and canoeing|Weather|Meetings|Railroads|Flowers,"HC.MC-1170, Box 2",hsc4090,,/object/hc112286
"1908 May 19, Fairfield, to Lillie",,1908-05-19,letters (correspondence),Fairfield,Philadelphia (Pa.),,,Puerto Rico|Fairfield (Pa.),"Author (aut): Garrett, Elizabeth Waln Cope, 1841-1931","Addressee (rcp): Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937",hc:97757,"person:Garrett, Alfred Cope, 1867-1946",Geneaology|Family,"HC.MC-1170, Box 1",hsc0572_01,,/object/hc97757
"1908 May 21, West Chester, to E.S. Cope",,1908-05-21,letters (correspondence),,West Chester (Pa.),,,West Chester (Pa.),"Author (aut): Cope, Gilbert, 1840-1928","Addressee (rcp): Cope, Annette, 1843-1916|Addressee (rcp): Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937",hc:96730,,,"HC.MC-1170, Box 4",hsc0379_01,,/object/hc96730
"1908 June 6, Jamestown R.I., to Dear mother","Watermark reads, ""National Bond."" ""Brunswick"" refers to the Brunswick Hotel in Boston.",1908-06-06,letters (correspondence),,Jamestown (R.I.),,,Bethlehem (Pa.)|Newport (R.I.)|Cambridge (Mass.)|Providence (R.I.)|New York (N.Y.)|Jamestown (R.I.),"Author (aut): Evans, Jonathan, 1843-1911","Addressee (rcp): Cope, Anna Stewardson Brown, 1822-1916",hc:119119,"person:Evans, Rachel Reeve Cope, 1850-1939|person:Stedman, Henry Rust, b. 1850?|person:Evans, Hannah Bacon, 1839-1939|person:Stokes, Henry Warrington, 1867-1938|person:Cope, John Stokes, 1857-1915|person:Comfort, William, b. 1842|person:Evans, Anna Cope, 1875-1967|person:Jones, Augustine, 1835-1925|person:Hacker, Elizabeth, approximately 1824-1891|person:Evans, Ernest Mervyn, 1884-1911|person:Evans, Harold, 1886-1977|person:Cope, Francis Hazen, 1859-1909|person:Emlen, Samuel, 1880-1936|person:Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937|person:Norris, George|person:Cope, Caroline E. (Caroline Elizabeth), 1840-1944|person:Cope, Annette, 1843-1916|person:Evans, Edward W. (Edward Wyatt), 1882-1976",Family|Voyages and travels|Hotels|Boats|Railroad travel|Weather,"HC.MC-1170, Box 7",hsc6060,,/object/hc119119
"1908 June 17, Bryn Mawr, to young friend Rachel C. Evans",Original letter. See also Anna Stewardson Cope's hand written copy of same date (ID: hsc0523).,1908-06-17,letters (correspondence),,Bryn Mawr (Pa.),,,Mount Desert Island (Me.)|Bryn Mawr (Pa.),"Author (aut): Coates, Mary, 1815-1913","Addressee (rcp): Evans, Rachel Reeve Cope, 1850-1939",hc:96945,"person:Coates, Benjamin Hornor, 1797-1881|person:Coates, Beulah, 1813-1881|person:Coates, Josiah Langdale, 1747-1809|person:Coates, Mary, 1815-1913|person:Cope, Anna Stewardson Brown, 1822-1916|person:Cope, Francis Reeve, 1821-1909|person:Cope, Thomas Pim, 1823-1900|person:Jones, Isaac C.",Older people|Books|Clothing and dress--Religious aspects--Society of Friends|Quakers--Social life and customs,"HC.MC-1170, Box 1",hsc0524,,/object/hc96945
"1908 June 17, Bryn Mawr, to Rachel C. Evans","Letter hand-copied by Anna Stewardson Cope.
 Includes Cope's acknowledgement at end of letter and on separate sheet.",1908-06-17,letters (correspondence),,Bryn Mawr (Pa.),,,Mount Desert Island (Me.)|Bryn Mawr (Pa.),"Author (aut): Coates, Mary, 1815-1913|Author (aut): Cope, Anna Stewardson Brown, 1822-1916","Addressee (rcp): Evans, Rachel Reeve Cope, 1850-1939",hc:96944,"person:Coates, Benjamin Hornor, 1797-1881|person:Coates, Beulah, 1813-1881|person:Coates, Josiah Langdale, 1747-1809|person:Coates, Mary, 1815-1913|person:Cope, Anna Stewardson Brown, 1822-1916|person:Cope, Francis Reeve, 1821-1909|person:Cope, Thomas Pim, 1823-1900|person:Jones, Isaac C.",Older people|Books|Clothing and dress--Religious aspects--Society of Friends|Quakers--Social life and customs,"HC.MC-1170, Box 1",hsc0523,,/object/hc96944
"1908 July 22, Awbury, to Mother","Includes birthday greeting to mother, Rachel Reeve Evans.",1908-06-22,letters (correspondence),,"Awbury (Philadelphia, Pa.)",,,"Germantown (Philadelphia, Pa.)","Author (aut): Evans, Edward W. (Edward Wyatt), 1882-1976","Addressee (rcp): Evans, Rachel Reeve Cope, 1850-1939",hc:97179,"person:Evans, Anna Cope, 1875-1967|person:Evans, Ernest Mervyn, 1884-1911",Birthdays,"HC.MC-1170, Box 6",hsc0781,,/object/hc97179
"1908 July 7, N.E. Harbor, to J.E.C.",,1908-07-07,letters (correspondence),,Northeast Harbor (Me.),,,West Chester (Pa.)|Northeast Harbor (Me.),"Author (aut): Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937","Addressee (rcp): Carter, John E. (John Elliot), 1838-1922",hc:109616,"person:Cope, Gilbert, 1840-1928|person:Cope, Annette, 1843-1916|person:Cope, Caroline E. (Caroline Elizabeth), 1840-1944|person:Garrett, Elizabeth Waln Cope, 1841-1931|person:Cope, Francis Reeve, 1821-1909",Geneaology|Fund raising,"HC.MC-1170, Box 3",hsc1525,,/object/hc109616
"1908 July 7, West Chester, to Elizabeth S. Cope",,1908-07-07,letters (correspondence),,West Chester (Pa.),,,"West Chester (Pa.)|Germantown (Philadelphia, Pa.)","Author (aut): Cope, Gilbert, 1840-1928","Addressee (rcp): Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937",hc:96732,,,"HC.MC-1170, Box 4",hsc0381_01,,/object/hc96732
"1908 July 11, Pocono Inn, to Elizabeth S. Cope","Stationary heading reads ""Pocono Inn, Pocono Manor. P.O., Pennsylvania"".
 
 The Cope family genealogy referred to is Gilbert Cope's ""A Record of the Cope Family as Established in America by Oliver Cope"" (King & Baird, Phila.), 1861.
 
 Although Carter writes that he has ""always been glad to be a descendant of Oliver Cope"" his relation to the Cope family was only by way of his marriage to Mary Anna Cope (the second of his three wives).",1908-07-11,letters (correspondence),Pocono Inn,Pocono Manor (Pa.),,,Pocono (Pa. : Township),"Author (aut): Carter, John E. (John Elliot), 1838-1922","Addressee (rcp): Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937",hc:96940,"person:Cope, Gilbert, 1840-1928|person:Cope, Oliver, d. 1697",Books|Geneaology,"HC.MC-1170, Box 1",hsc0518,,/object/hc96940
"1908 July 19, Jamestown, to My dearest Father and Mother",Page eight shows two small stick figure drawings.,1908-07-19,letters (correspondence),,Jamestown (R.I.),,,Mount Desert (Me. : Town)|Jamestown (R.I.)|London (England)|Shrewsbury (England)|Coalbrookdale (England)|Saunderstown (R.I.)|English Channel,"Author (aut): Evans, Rachel Reeve Cope, 1850-1939","Addressee (rcp): Cope, Francis R. (Francis Reeve), 1878-1962|Addressee (rcp): Cope, Anna Stewardson Brown, 1822-1916",hc:118129,"person:Evans, Anna Cope, 1875-1967|person:Emlen, Esther|person:Stork, Theophilus Baker|person:Stork, Anna Brown Cope, b. 1862|person:Stork, Charles Wharton, 1881-1971|person:Simpson, Hannah|person:Moore, Sarah Emlen|person:Smith, Esther Morton, 1865-1942|person:Stokes, Esther Newlin, 1870-1913|person:Cope, Eliza Middleton Kane, 1863-1952|person:Evans, Jonathan, 1843-1911|person:Cope, Thomas P. (Thomas Pim), 1852-1944|person:Lewis, William Draper, 1867-1949|person:Lewis, Caroline Mary Cope, 1865-1953|person:Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937|person:Hacker, Elizabeth, approximately 1824-1891|person:Stokes, Joseph (M.D.), 1862-1947|person:Stokes, Mary Emlen, 1863-1955|person:Squire, Sallie",Vacation homes|Voyages and travels|Views|Recreation|Ocean travel,"HC.MC-1170, Box 8",hsc5389,,/object/hc118129
"1908 August 16, Jamestown, R.I., to Dear mother",,1908-08-16,letters (correspondence),,Jamestown (R.I.),,,,"Author (aut): Evans, Jonathan, 1843-1911","Addressee (rcp): Evans, Rachel Reeve Cope, 1850-1939",hc:119148,"person:Evans, Rachel Reeve Cope, 1850-1939|person:Evans, Hannah Bacon, 1839-1939|person:Haines, William|person:Hacker, Elizabeth, approximately 1824-1891|person:Hacker, Eleanor|person:Hacker, Mary B., -approximately 1900|person:Hacker, Edward|person:Simpson, Hannah|person:Evans, Harold, 1886-1977|person:Emlen, Esther|person:Cadbury, Rebecca|person:Evans, Francis Algernon, 1878-1946|person:Evans, Edward W. (Edward Wyatt), 1882-1976|person:Emlen, Samuel, 1829-1920|person:Emlen, Arthur Cope, 1882-1941|person:Evans, Ernest Mervyn, 1884-1911|person:Cope, Francis Reeve, 1821-1909|person:Evans, Anna Cope, 1875-1967|person:Cope, Thomas P. (Thomas Pim), 1852-1944|person:Lewis, Caroline Mary Cope, 1865-1953",Voyages and travels|Death,"HC.MC-1170, Box 7",hsc6090,,/object/hc119148
"1908 August 29, North East Harbor, to My dear Chellie",,1908-08-29,letters (correspondence),,Northeast Harbor (Me.),,,,"Author (aut): Cope, Anna Stewardson Brown, 1822-1916","Addressee (rcp): Evans, Rachel Reeve Cope, 1850-1939",hc:112287,"person:Cope, Francis Reeve, 1821-1909|person:Evans, Jonathan, 1843-1911|person:Evans, Hannah Bacon, 1839-1939|person:Newhall, Abby|person:Newhall, Mary",,"HC.MC-1170, Box 2",hsc4091,,/object/hc112287
"1908 September 7, Jamestown, to My dearest Mother",Describes newlyweds Charles Wharton Stork and Elizabeth Von Pausinger Stork.,1908-09-07,letters (correspondence),,Jamestown (R.I.),,,Worcester (Mass.)|Bar Harbor (Me.)|Jamestown (R.I.),"Author (aut): Evans, Rachel Reeve Cope, 1850-1939","Addressee (rcp): Cope, Anna Stewardson Brown, 1822-1916",hc:118130,"person:Cope, Francis Hazen, 1859-1909|person:Cope, Francis Reeve, 1821-1909|person:Cope, Anna Stewardson Brown, 1822-1916|person:Stork, Theophilus Baker|person:Stork, Anna Brown Cope, b. 1862|person:Lewis, Caroline Mary Cope, 1865-1953|person:Stork, Charles Wharton, 1881-1971|person:Stork, Elizabeth Von Pausinger, b. 1888|person:Cope, Francis R. (Francis Reeve), 1878-1962|person:Cope, Evelyn Flower Morris, 1877-1947|person:Morris, Joe (Joseph Paul), 1879-1919|person:Evans, Jacqueline Pascal Morris, 1886-1947|person:Evans, Francis Algernon, 1878-1946|person:Evans, Ernest Mervyn, 1884-1911|person:Evans, Edward W. (Edward Wyatt), 1882-1976|person:Evans, Harold, 1886-1977|person:Cope, Thomas P. (Thomas Pim), 1852-1944|person:Simpson, Hannah|person:Hacker, Elizabeth, approximately 1824-1891|person:Hacker, Sarah|person:Evans, Jonathan, 1843-1911|person:Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937|person:Lippincott, J. Bertram (Joshua Bertram), 1857-1940|corporate_body:Pennsylvania Hospital (Philadelphia, Pa.)",Weddings|Labor Day|Entertaining,"HC.MC-1170, Box 8",hsc5390,,/object/hc118130
"1908 September 16, Jamestown, to My dearest Mother",,1908-09-16,letters (correspondence),,Jamestown (R.I.),,,Beaver Tail (R.I.)|Jamestown (R.I.),"Author (aut): Evans, Rachel Reeve Cope, 1850-1939","Addressee (rcp): Cope, Anna Stewardson Brown, 1822-1916",hc:118131,"person:Cope, Thomas P. (Thomas Pim), 1852-1944|person:Cope, Anna Stewardson Brown, 1822-1916|person:Evans, Jonathan, 1843-1911|person:Evans, Rachel Reeve Cope, 1850-1939|person:Pepys, Samuel, 1633-1703|person:Stork, Charles Wharton, 1881-1971|person:Stork, Elizabeth Von Pausinger, b. 1888|person:Stork, Anna Brown Cope, b. 1862|person:Stork, Theophilus Baker|person:Emlen, Samuel, 1829-1920|person:Emlen, Sarah Williams, 1830-1913",Low temperatures|Automobiles|Letters|Travel|Gossip|Older people--Orientation and mobility,"HC.MC-1170, Box 8",hsc5391,,/object/hc118131
"1908 September 17, North East Harbor, to Dear Lillie",,1908-09-17,letters (correspondence),,Northeast Harbor (Me.),,,"Woodbourne (Susquehanna County, Pa.)|Northeast Harbor (Me.)","Author (aut): Cope, Francis Reeve, 1821-1909","Addressee (rcp): Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937",hc:112147,"person:Cope, Thomas P. (Thomas Pim), 1852-1944|person:Cope, Anna Stewardson Brown, 1822-1916|person:Cope, Evelyn Flower Morris, 1877-1947|person:Cope, Theodora, b. 1906",Railroad travel,"HC.MC-1170, Box 5",hsc3236,,/object/hc112147
"1908 September 20, Northeast Harbor, to My dear Lillie",,1908-09-20,letters (correspondence),,Northeast Harbor (Me.),,,"Woodbourne (Susquehanna County, Pa.)|Portland (Me.)|New York (N.Y.)|Ann Arbor (Mich.)|Montrose (Susquehanna County, Pa.)|Bar Harbor (Me.)|Leicester (Mass.)|Bethlehem (Pa.)|Rockland (Me.)|Awbury (Philadelphia, Pa.)|Northeast Harbor (Me.)","Author (aut): Cope, Anna Stewardson Brown, 1822-1916","Addressee (rcp): Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937",hc:112288,"person:Cope, Francis Hazen, 1859-1909|person:Cope, Francis R. (Francis Reeve), 1878-1962|person:Cope, Evelyn Flower Morris, 1877-1947|person:Foote, Eleanor Tyson Cope, 1879-1973|person:Simpson, Hannah|person:Hacker, Elizabeth, approximately 1824-1891|person:Hacker, Sarah|person:Cope, Francis Reeve, 1821-1909|person:Cope, Thomas P. (Thomas Pim), 1852-1944|person:Yarnall, Charlton, 1864-1959?|person:Sampson, Alfreda Cope Lewis, b. 1897|person:Lewis, Henry|person:Lewis, William Draper, 1867-1949|person:Foote, Henry Wilder Jr., 1874-1964",Railroads|Photographs|Weather|Boats|Boats and boating,"HC.MC-1170, Box 2",hsc4092,,/object/hc112288
"1908 September 23, North East Harbor, to Dear Ernest",,1908-09-23,letters (correspondence),,Northeast Harbor (Me.),,,"Awbury (Philadelphia, Pa.)|Northeast Harbor (Me.)","Author (aut): Cope, Francis Reeve, 1821-1909","Addressee (rcp): Evans, Ernest Mervyn, 1884-1911",hc:112987,"person:Lewis, Caroline Mary Cope, 1865-1953|person:Lewis, Henry|person:Sampson, Alfreda Cope Lewis, b. 1897|person:Kneedler, Anna Lewis|person:Lewis, William Draper, Jr.|person:Evans, Rachel Reeve Cope, 1850-1939",Paper|Letters|Grandparent and child|Summer,"HC.MC-1170, Box 5",hsc3237_01,,/object/hc112987
"1908 September 23, North East Harbor, to Dear Lillie",,1908-09-23,letters (correspondence),,Northeast Harbor (Me.),,,"Awbury (Philadelphia, Pa.)|Jordan Pond House (Bar Harbor, Me.)|Northeast Harbor (Me.)","Author (aut): Cope, Francis Reeve, 1821-1909","Addressee (rcp): Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937",hc:112148,"person:Wanamaker, John, 1838-1922|person:Foote, Henry Wilder 3rd, 1905-1975|person:Foote, Eleanor Tyson Cope, 1879-1973|person:Lewis, Caroline Mary Cope, 1865-1953",,"HC.MC-1170, Box 5",hsc3238,,/object/hc112148
"1908 September 25, Breyerstone",,1908-09-25,letters (correspondence),,[Newport (R.I.)],,,Boston (Mass.),"Author (aut): Simpson, H.",,hc:97073,"person:Cope, Anna Stewardson Brown, 1822-1916|person:Cope, Francis Reeve, 1821-1909",,"HC.MC-1170, Box 1",hsc0671,,/object/hc97073
"1908 September 29, N.E. Harbor, to My dearest husband","Contains sonnet by Richard Chenevix Trench (1807-1886), beginning ""Lord what a change within us one short hour / Spent in Thy presence will avail to make!""",1908-09-29,letters (correspondence),,Northeast Harbor (Me.),,,Mount Desert (Me. : Town)|Jamestown (R.I.)|Northeast Harbor (Me.),"Author (aut): Evans, Rachel Reeve Cope, 1850-1939","Addressee (rcp): Evans, Jonathan, 1843-1911",hc:118132,"person:Cope, Anna Stewardson Brown, 1822-1916|person:Cope, Francis Reeve, 1821-1909|person:Cope, Thomas P. (Thomas Pim), 1852-1944|person:Trench, Richard Chenevix, 1807-1886","Older people--Health and hygiene|Moving, Household|Household employees|Poetry|Stress (Psychology)|Tonics (Medicinal preparations)","HC.MC-1170, Box 8",hsc5392,,/object/hc118132
"1908 October 4, North East Harbor, to Dear Lillie",,1908-10-04,letters (correspondence),,Northeast Harbor (Me.),,,Northeast Harbor (Me.),"Author (aut): Cope, Francis Reeve, 1821-1909","Addressee (rcp): Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937",hc:112149,"person:Brown, Susanna Sansom, 1826-1909|person:Cope, Elizabeth Waln Stokes, 1823-1902|person:Cope, Francis R. (Francis Reeve), 1878-1962|person:Lewis, Caroline Mary Cope, 1865-1953",Stocks|Money market|Merchants|Vacations,"HC.MC-1170, Box 5",hsc3239,,/object/hc112149
"1908 October 7, West Chester, to Elizabeth S. Cope",,1908-10-07,letters (correspondence),,West Chester (Pa.),,"Germantown (Philadelphia, Pa.)","West Chester (Pa.)|Germantown (Philadelphia, Pa.)","Author (aut): Cope, Gilbert, 1840-1928","Addressee (rcp): Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937",hc:96733,,,"HC.MC-1170, Box 4",hsc0382_01,,/object/hc96733
"1908 October 9, West Chester, to John E. Carter & Elizabeth S. Cope",,1908-10-09,letters (correspondence),,West Chester (Pa.),,,West Chester (Pa.),"Author (aut): Cope, Gilbert, 1840-1928","Addressee (rcp): Carter, John E. (John Elliot), 1838-1922|Addressee (rcp): Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937",hc:96731,,,"HC.MC-1170, Box 4",hsc0380,,/object/hc96731
"1908 October 15, Awbury, to My dear Lillie",,1908-10-15,letters (correspondence),,"Awbury (Philadelphia, Pa.)",,,"Bethlehem (Pa.)|New York (N.Y.)|Germantown (Philadelphia, Pa.)|Awbury (Philadelphia, Pa.)","Author (aut): Cope, Anna Stewardson Brown, 1822-1916","Addressee (rcp): Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937",hc:112289,"person:Cope, Alban, 1864-1914|person:Cope, Francis R. (Francis Reeve), 1878-1962|person:Cope, Evelyn Flower Morris, 1877-1947|person:Lewis, William Draper, 1867-1949|person:Lewis, Caroline Mary Cope, 1865-1953|person:Sampson, Alfreda Cope Lewis, b. 1897|person:Cope, Thomas P. (Thomas Pim), 1852-1944|person:Cope, Francis Reeve, 1821-1909|person:Lewis, William Draper, Jr.|person:Kneedler, Anna Lewis|person:Emlen, Eleanor Cope, 1854-1920|person:Evans, Eleanor Tyson Stokes, 1840-1919|person:Evans, Rachel Reeve Cope, 1850-1939|person:Cope, Margaret Cheston Tatnall, b. 1859",Weather|Weddings,"HC.MC-1170, Box 2",hsc4093,,/object/hc112289
